Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2017-08-21,1840.11328125,3023.107421875,,,,,,,,9895,,,,,79838876,3907961,
2017-08-22,1719.628662109375,2040.0426025390625,,,,,,,,3678,,,,,83781652,1920103,
2017-08-23,1876.8668212890625,1295.601806640625,,,,,,,,7647,,,,,76739796,4514350,
2017-08-24,1805.04345703125,1109.26416015625,,,,,,,,6248,,,,,81879358,3329348,
2017-08-25,1805.6685791015625,2295.40673828125,,,,,,,,6865,,,,,79191186,3339662,
2017-08-26,1836.28076171875,2833.630859375,,,,,,,,6859,,,,,73403040,3844730,
2017-08-27,1906.5277099609375,13.4932861328125,13.02007007598877,77.58414459228516,13.030797004699707,77.63340759277344,0.939882755279541,2.999286413192749,0.6670799851417542,2619,,,,4533204,64155230,158875,
2017-08-28,1826.091552734375,889.385009765625,,,,,,,,7466,,,,,77655293,3676615,
2017-08-29,2009.0921630859375,3684.71337890625,12.967621803283691,77.71570587158203,12.969035148620605,77.71635437011719,,,,11244,,,,,77664543,6695902,
2017-08-30,1951.7939453125,1660.6414794921875,12.957932472229004,77.71588897705078,12.958436012268066,77.7168960571289,,,,10686,,,,,77891305,5750551,
2017-08-31,1820.798828125,806.5410766601562,,,,,,,,9314,,,,,78797766,3589292,
2017-09-01,2081.8115234375,4653.0576171875,12.967850685119629,77.7156982421875,12.969223976135254,77.71675109863281,,,,13015,,,,,75124182,6413631,445488
2017-09-02,1918.7593994140625,3273.98095703125,,,,,,,,11307,,,,,77753086,5205526,
2017-09-03,1901.949462890625,4417.4619140625,12.9691801071167,77.71615600585938,12.96922492980957,77.71617889404297,,,,8044,,,,,79484416,4928182,
2017-09-04,1988.2320556640625,4210.51708984375,,,,,,,,12081,,,,,78496135,6351736,
2017-09-05,1773.3883056640625,1532.34912109375,,,,,,,,5420,,,,,80615957,2807079,
2017-09-06,1868.1092529296875,2030.632080078125,,,,,,,,9720,,,,,80538835,4369859,
2017-09-07,1780.1895751953125,2075.118896484375,,,,,,,,7462,,,,,82401610,2919286,
2017-09-08,1898.587646484375,1179.8848876953125,,,,,,,,11057,,,,,77160273,4872717,
2017-09-09,1729.9351806640625,1184.6669921875,12.995294570922852,77.66016387939453,13.01690673828125,77.67694091796875,8.267509460449219,15.94249153137207,0.5095750093460083,3745,,,,,69141286,2090154,
2017-09-10,1735.429931640625,1633.775146484375,,,,,,,,5317,,,,,76445471,2180809,
2017-09-11,1994.7650146484375,4279.884765625,,,,,,,,11785,,,,,78483731,6459525,
2017-09-12,1845.0338134765625,1821.0694580078125,,,,,,,,8463,,,,,76242637,3989143,
2017-09-13,1872.4166259765625,2219.52001953125,,,,,,,,7802,,,,,79584639,4440925,
2017-09-14,2119.4677734375,5248.9033203125,,,,,,,,13124,,,,,76114559,7469757,385462
2017-09-15,1837.305419921875,2477.65478515625,,,,,,,,9092,,,,,81007768,3861631,
2017-09-16,1670.452880859375,1025.955322265625,,,,,,,,2044,,,,,85094427,1108768,
2017-09-17,1849.13671875,2304.30810546875,,,,,,,,7482,,,,,78909417,4056833,
2017-09-18,2098.972412109375,4055.5751953125,,,,,,,,12530,,,,,75055220,8178819,
2017-09-19,2011.0400390625,3953.004150390625,,,,,,,,12819,,,,,77347134,6728043,
2017-09-20,2007.861572265625,3522.231201171875,,,,,,,,10349,,,,,76328341,4877812,573139
2017-09-21,2080.6064453125,4433.58447265625,,,,,,,,14226,,,,,77920712,7875800,
2017-09-22,2172.42919921875,4182.6474609375,,,,,,,,15300,,,,680283,68504196,8663717,
2017-09-23,1790.239501953125,1482.71240234375,12.935324668884277,77.6245346069336,12.983280181884766,77.65100860595703,2.248904228210449,12.89893913269043,0.5028836131095886,5027,,,,,69084310,3085108,
2017-09-24,1782.5450439453125,864.4773559570312,,,,,,,,4824,,,,,80224902,2958149,
2017-09-25,1919.324951171875,1046.9041748046875,,,,,,,,9502,,,,,79887217,5214849,
2017-09-26,1942.5335693359375,2870.982666015625,,,,,,,,10879,,,,,81383553,2622821,1203226
2017-09-27,1819.9320068359375,1329.762939453125,,,,,,,,6890,,,,,77139030,3574993,
2017-09-28,2099.6572265625,4231.73095703125,,,,,,,,13715,,,,,77069070,5909957,807689
2017-09-29,1750.1732177734375,932.0324096679688,,,,,,,,3532,,,,,73990856,2424055,
2017-09-30,1664.53515625,561.560302734375,11.498486518859863,76.49180603027344,12.962327003479004,77.53144836425781,4.536543846130371,24.2645206451416,0.527590274810791,3184,,,,,54800649,1011134,
2017-10-01,1637.2216796875,210.1097412109375,11.404322624206543,76.49405670166016,11.49930191040039,76.72391510009766,1.4948428869247437,10.929611206054688,0.5064866542816162,2952,,,,,61866203,560491,
2017-10-02,1603.2498779296875,,11.399511337280273,76.6690673828125,12.988926887512207,77.75231170654297,1.9675877094268799,24.517763137817383,0.5126633048057556,1068,,,,,46134701,,
2017-10-03,1796.7674560546875,806.94970703125,,,,,,,,7771,,,,,81417659,3192803,
2017-10-04,1744.7578125,718.7596435546875,,,,,,,,7791,,,,,81494135,2334709,
2017-10-05,1913.11572265625,1534.174072265625,,,,,,,,11449,,,,,78947052,5112412,
2017-10-06,1739.931640625,314.09832763671875,,,,,,,,7011,,,,,75003056,2255084,
2017-10-07,1854.7857666015625,2823.20263671875,12.96921157836914,77.71588897705078,12.96921157836914,77.71588897705078,,,,7240,,,,,80764371,4150038,
2017-10-08,1937.7269287109375,3278.801513671875,12.985204696655273,77.69388580322266,12.997145652770996,77.72736358642578,4.044893264770508,14.565094947814941,0.5111191868782043,8895,,,,,73491909,5518467,
2017-10-09,1820.84814453125,1033.08740234375,,,,,,,,10019,,,,,77757148,3590105,
2017-10-10,1691.597900390625,5.140299320220947,,,,,,,,7548,,,,,76164748,1457630,
2017-10-11,1844.088134765625,662.0064697265625,12.957942962646484,77.71600341796875,12.969218254089355,77.7166519165039,1.6657477617263794,2.280219554901123,0.5528116822242737,10081,,,,,81844033,3973539,
2017-10-12,1833.828857421875,1807.5130615234375,,,,,,,,10347,,,,,82317664,3804272,
2017-10-13,1929.69775390625,3104.570068359375,12.968154907226562,77.71620178222656,12.969581604003906,77.7164535522461,0.6086451411247253,1.0973877906799316,0.5116338729858398,9623,,,,,78172354,5385997,
2017-10-14,1743.230224609375,2143.932373046875,12.96634292602539,77.71442413330078,12.970381736755371,77.71675109863281,5.004644393920898,5.004644393920898,5.004644393920898,4775,,,,,81365003,2309503,
2017-10-15,1771.3497314453125,2351.213623046875,12.957911491394043,77.55064392089844,13.0242919921875,77.71857452392578,2.951188087463379,9.333972930908203,0.5033983588218689,3890,,,,,30030605,2773446,
2017-10-16,1878.734619140625,2653.791748046875,20.21795082092285,74.04640197753906,20.289506912231445,74.34278106689453,14.023724555969238,19.995929718017578,1.1627575159072876,6346,,,,1367257,48394950,3064585,
2017-10-17,1716.85400390625,697.646240234375,,,,,,,,4274,,,,,81707850,1874329,
2017-10-18,1680.542724609375,752.9764404296875,,,,,,,,3562,,,,,81128414,1275238,
2017-10-19,1666.913330078125,167.77191162109375,,,,,,,,2420,,,,,71754044,1050366,
2017-10-20,1687.3804931640625,1325.07666015625,20.161712646484375,73.99134826660156,20.16329574584961,73.99163818359375,,,,3838,,,,,83025726,1388052,
2017-10-21,1633.1796875,6.4253740310668945,19.999671936035156,73.79520416259766,20.163177490234375,73.99152374267578,9.104615211486816,14.43332576751709,0.5306786298751831,2029,,,,,69146411,493804,
2017-10-22,1697.640625,1628.3541259765625,,,,,,,,4061,,,,,78062030,1557330,
2017-10-23,1765.8524169921875,1169.68603515625,,,,,,,,6131,,,,,74300468,2682745,
2017-10-24,1699.1680908203125,1194.9281005859375,,,,,,,,3257,,,,,78730783,1582534,
2017-10-25,1766.4384765625,1146.71435546875,20.16238784790039,73.99176025390625,20.16314697265625,73.99219512939453,2.191676378250122,4.113659858703613,0.5255314111709595,5170,,,,,83345939,2692417,
2017-10-26,1742.92626953125,1302.252197265625,,,,,,,,5219,,,,,75279211,2304490,
2017-10-27,1689.017822265625,476.6693115234375,20.16316032409668,73.98763275146484,20.163694381713867,73.99170684814453,0.786495566368103,0.786495566368103,0.786495566368103,3476,,,,,75784457,1415063,
2017-10-28,1822.667236328125,853.4952392578125,18.483734130859375,73.83546447753906,18.868274688720703,73.97936248779297,3.1291017532348633,17.756372451782227,0.5013394355773926,2566,,,,1987919,43153543,1495540,
2017-10-29,2076.06884765625,15308.380859375,18.488798141479492,73.8497085571289,18.531679153442383,73.93424224853516,2.918442487716675,17.171648025512695,0.5234724879264832,8909,,,,2540372,72481967,4246308,
2017-10-30,1968.488037109375,4793.1337890625,12.967300415039062,73.89978790283203,18.557790756225586,77.71063995361328,2.8115122318267822,15.44629955291748,0.5023688673973083,11076,,,,,65642469,6025980,
2017-10-31,1710.252685546875,665.1605224609375,,,,,,,,1649,,,,,84634583,1765417,
2017-11-01,1689.9998779296875,732.7994384765625,,,,,,,,1907,,,,,84451820,1431270,
2017-11-02,2008.1016845703125,1674.977294921875,,,,,,,,9855,,,,,77457074,6679565,
2017-11-03,2015.431884765625,2931.13818359375,12.95605182647705,77.70230102539062,12.959351539611816,77.71531677246094,0.5332522392272949,0.5332522392272949,0.5332522392272949,9344,,,,,78429564,6800504,
2017-11-04,1922.363525390625,3315.839599609375,,,,,,,,7453,,,,,76522723,5264983,
2017-11-05,1751.2552490234375,1697.8250732421875,,,,,,,,3436,,,,,83249768,2441907,
2017-11-06,2001.284912109375,2048.02587890625,,,,,,,,11535,,,,,79265767,6567093,
2017-11-07,1826.7720947265625,1370.057861328125,,,,,,,,6697,,,,,81145266,3687845,
2017-11-08,1888.06396484375,1910.855224609375,,,,,,,,7543,,,,,81479235,4699086,
2017-11-09,1954.483642578125,3536.040771484375,,,,,,,,8611,,,,,80145613,5794933,
2017-11-10,2152.46142578125,913.6052856445312,12.95898151397705,76.751220703125,12.963918685913086,77.65543365478516,8.123211860656738,19.564592361450195,0.5136927962303162,7553,,,,4657961,58141266,4083149,
2017-11-11,3414.104736328125,18164.8984375,,,,,,,,37268,,,,,51368585,29876904,
2017-11-12,2489.128662109375,836.6489868164062,13.008346557617188,77.03291320800781,13.011531829833984,77.03706359863281,20.46200942993164,21.05316925048828,20.12615394592285,4295,,,,10448692,54143824,3448933,
2017-11-13,1952.7156982421875,2222.378662109375,,,,,,,,6460,,,,,80634238,5765762,
2017-11-14,1867.04638671875,1210.877685546875,,,,,,,,5431,,,,,81967275,4352322,
2017-11-15,1764.633056640625,2191.806396484375,,,,,,,,3772,,,,,83737377,2662623,
2017-11-16,1999.7679443359375,2606.170654296875,,,,,,,,10054,,,,,78680858,6542072,
2017-11-17,2009.848388671875,2804.459228515625,12.95440673828125,77.65557861328125,13.000371932983398,77.6841812133789,0.9547443985939026,13.468221664428711,0.5018541812896729,11885,,,,,68587430,6708383,
2017-11-18,2118.859619140625,5797.91015625,12.955060958862305,77.63301086425781,13.030902862548828,77.72193145751953,0.5148490071296692,1.8684417009353638,0.507516086101532,7374,,,,3179678,72632632,5108667,
2017-11-19,1928.7921142578125,2829.366455078125,12.96829605102539,77.71558380126953,12.969733238220215,77.7161865234375,,,,7015,,,,,80428724,5371054,
2017-11-20,1908.06298828125,1944.7265625,12.957985877990723,77.71566009521484,12.969244956970215,77.71683502197266,,,,9607,,,,,79498227,5029047,
2017-11-21,1928.032470703125,1743.0819091796875,12.957775115966797,77.71573638916016,12.969598770141602,77.71634674072266,,,,7102,,,,,80656704,5358515,
2017-11-22,2041.8433837890625,4602.4755859375,12.92502212524414,77.68384552001953,12.969600677490234,77.7176513671875,,,,11307,,,,,76661244,7236264,
2017-11-23,1996.3726806640625,2638.49755859375,12.957865715026855,77.71569061279297,12.969250679016113,77.71684265136719,,,,9999,,,,,79913949,6486051,
2017-11-24,2065.366943359375,3385.07177734375,12.958065032958984,77.71562194824219,12.969779968261719,77.71629333496094,,,,13531,,,,,78644971,7624374,
2017-11-25,1708.7548828125,899.8267822265625,12.917293548583984,77.62227630615234,12.969928741455078,77.71845245361328,,,,2853,,,,,76615334,1740701,
2017-11-26,2069.6181640625,5340.0341796875,12.95494270324707,77.55123901367188,13.013497352600098,77.7177734375,2.1519994735717773,12.377525329589844,0.5126633048057556,11160,,,,,68918358,7608609,
2017-11-27,1909.506591796875,1359.7391357421875,12.95805835723877,77.71592712402344,12.969146728515625,77.71668243408203,,,,7900,,,,,81347138,5052862,
2017-11-28,1916.287353515625,2910.88330078125,,,,,,,,9568,,,,,80554698,5164738,
2017-11-29,1873.5174560546875,2077.966796875,,,,,,,,9372,,,,,81658745,4459083,
2017-11-30,1772.3575439453125,599.2369995117188,,,,,,,,7052,,,,,83315099,2790072,
2017-12-01,1990.4794921875,2145.01708984375,,,,,,,,8933,,,,,80011184,6388816,
2017-12-02,2016.1737060546875,2195.312744140625,12.95952320098877,77.70130157470703,22.62749481201172,88.43346405029297,2.8007187843322754,18.94023323059082,0.5399436354637146,8996,,,,,69422734,6812735,
2017-12-03,2108.573974609375,4329.814453125,22.549062728881836,86.9375,23.667720794677734,88.43302917480469,3.568474769592285,26.29509925842285,0.5106044411659241,14010,,,,,62475396,8337236,
2017-12-04,1854.4542236328125,1782.718994140625,,,,,,,,6928,,,,,70287107,4144568,
2017-12-05,2827.127685546875,10287.078125,22.4591007232666,88.34449005126953,22.865938186645508,88.41956329345703,2.850785255432129,17.42900848388672,0.5008247494697571,22442,,,,3568788,58012003,16378364,
2017-12-06,2406.4775390625,5396.8955078125,22.458768844604492,88.34202575683594,22.58758544921875,88.39913177490234,3.0103955268859863,15.134892463684082,0.6295052766799927,15968,,,,,67810719,13252279,
2017-12-07,1928.51806640625,1687.382568359375,12.954523086547852,77.6054458618164,12.994173049926758,77.69474029541016,5.396376132965088,16.17205810546875,0.5028836131095886,6536,,,,,69305845,5366527,
2017-12-08,2012.122802734375,3368.83984375,12.962566375732422,77.7124252319336,12.969456672668457,77.71627807617188,1.697451114654541,4.259840965270996,1.102020263671875,9523,,,,,79531845,6745908,
2017-12-09,1814.73486328125,1761.161865234375,,,,,,,,4880,,,,,82278706,3489245,
2017-12-10,2322.783203125,5714.60595703125,12.9396333694458,77.57984161376953,12.968111991882324,77.7185287475586,6.646607875823975,24.552764892578125,0.5064866542816162,15098,,,,,66219696,11871418,
2017-12-11,1716.392822265625,1164.7022705078125,,,,,,,,4413,,,,,81116718,1866723,
2017-12-12,1964.63037109375,3632.330078125,,,,,,,,8500,,,,,80222290,5962339,
2017-12-13,2011.8916015625,3132.1591796875,,,,,,,,9088,,,,,79240906,6742098,
2017-12-14,1942.49755859375,2605.663818359375,12.935251235961914,77.69486236572266,12.936381340026855,77.6952896118164,3.9786558151245117,4.783828258514404,1.25128972530365,10157,,,,,77038191,5597177,
2017-12-15,1753.4906005859375,613.5955810546875,,,,,,,,4107,,,,,83735647,2478792,
2017-12-16,1828.99365234375,2266.13720703125,,,,,,,,5777,,,,,82675504,3724496,
2017-12-17,1902.943603515625,2831.439697265625,12.961111068725586,77.71210479736328,12.970688819885254,77.71831512451172,,,,7657,,,,,81023700,4944580,
2017-12-18,1946.0816650390625,2440.467041015625,,,,,,,,7028,,,,,80583777,5656306,
2017-12-19,1883.429931640625,1296.7899169921875,,,,,,,,7301,,,,,81777371,4622629,
2017-12-20,2185.76416015625,5643.18212890625,,,,,,,,11826,,,,,76508246,9610778,
2017-12-21,1879.8486328125,2062.108154296875,,,,,,,,6709,,,,,81836456,4563544,
2017-12-22,1838.13134765625,2098.670654296875,12.96770191192627,77.71562194824219,12.969303131103516,77.71647644042969,1.7583122253417969,4.071452617645264,0.54766446352005,4879,,,,,81680523,3875257,
2017-12-23,2110.453857421875,3296.36181640625,13.003497123718262,77.66142272949219,13.013446807861328,77.66358947753906,4.3478474617004395,13.513517379760742,0.6727419495582581,10536,,,,,69858597,8368243,
2017-12-24,2077.5,4404.27685546875,13.016666412353516,77.55735778808594,13.037164688110352,77.56605529785156,0.6589730978012085,0.7077430486679077,0.5533263683319092,11117,,,,,65742478,7824551,
2017-12-25,2076.518798828125,1307.9625244140625,12.541176795959473,77.42041778564453,13.036980628967285,77.56536865234375,5.116486072540283,25.25227165222168,0.5219283103942871,9731,,,,3430512,60889679,4142012,
2017-12-26,1672.14013671875,394.77178955078125,,,,,,,,1994,,,,,85263396,1136604,
2017-12-27,2337.666748046875,4945.9658203125,,,,,,,,17387,,,,,69795868,12116987,
2017-12-28,1703.725341796875,551.4602661132812,,,,,,,,1871,,,,,84704345,1657724,
2017-12-29,2026.101806640625,2819.213623046875,,,,,,,,11533,,,,,78971266,6976545,
2017-12-30,2006.24365234375,3453.286376953125,12.965913772583008,77.71497344970703,12.969511985778809,77.71697998046875,3.2074735164642334,5.514733791351318,0.5420024991035461,9526,,,,,77680597,6648909,
2017-12-31,1806.6129150390625,1563.5745849609375,,,,,,,,4956,,,,,83044757,3355243,
2018-01-01,2034.5501708984375,3981.6455078125,12.96381664276123,77.5508804321289,13.0439453125,77.71612548828125,1.326546311378479,14.111624717712402,0.5018541812896729,7469,,,,,68118216,7115929,
2018-01-02,2032.7763671875,4130.6640625,,,,,,,,10658,,,,,79130863,6018639,441779
2018-01-03,2085.414794921875,3509.83544921875,,,,,,,,9244,,,,,77555720,7955132,
2018-01-04,1992.7923583984375,2551.873779296875,,,,,,,,8958,,,,,49163988,6426976,
2018-01-05,1603.2498779296875,,,,,,,,,,,,,,,,
2018-01-06,1603.25,,,,,,,,,,,,,,,,
2018-01-07,1744.430419921875,1691.94580078125,,,,,,,,2741,,,,,37503861,2329304,
2018-01-08,1994.465087890625,3643.008056640625,12.9581298828125,77.71624755859375,12.9581298828125,77.71624755859375,,,,6934,,,,,79614895,6454570,
2018-01-09,2110.776123046875,5820.21484375,,,,,,,,10304,,,,,77732944,8373563,
2018-01-10,2141.992919921875,5509.88232421875,,,,,,,,9755,,,,,76752716,8888605,
2018-01-11,1959.267333984375,3040.671142578125,,,,,,,,5985,,,,,79195715,5873851,
2018-01-12,1878.0986328125,2477.08056640625,,,,,,,,7075,,,,,78584870,4534672,
2018-01-13,1819.247314453125,2709.75634765625,,,,,,,,4518,,,,,82075284,3563694,
2018-01-14,2291.769287109375,6871.06884765625,12.960034370422363,77.59344482421875,12.980537414550781,77.64614868164062,7.364034175872803,17.607812881469727,0.5,11004,,,,756919,70247774,10550773,
2018-01-15,2064.56689453125,4313.287109375,,,,,,,,7939,,,,,78140413,7611171,
2018-01-16,1944.467529296875,3007.878173828125,,,,,,,,6334,,,,,80770324,5629676,
2018-01-17,2157.41357421875,5492.20263671875,12.957415580749512,77.71517181396484,12.96994400024414,77.71815490722656,1.0279757976531982,2.5399999618530273,0.5186800956726074,9620,,,,,76893333,9143026,
2018-01-18,1801.9884033203125,2450.4228515625,12.966736793518066,77.71517181396484,12.96964168548584,77.7163314819336,,,,3953,,,,,82694097,3278943,
2018-01-19,2486.140380859375,7013.8818359375,12.956226348876953,77.50155639648438,13.432938575744629,77.71847534179688,4.949000835418701,20.579999923706055,0.5,13483,,,,356551,59600239,14185549,
2018-01-20,2244.3193359375,9545.5224609375,13.030876159667969,77.50016021728516,13.432853698730469,77.69615173339844,5.026848793029785,23.58244514465332,0.8700000047683716,7798,,,,662302,67791933,9311909,
2018-01-21,1823.810546875,2256.010498046875,,,,,,,,3741,,,,,82519352,3638979,
2018-01-22,1891.9158935546875,2872.098388671875,,,,,,,,5835,,,,,80529688,4762633,
2018-01-23,1944.011474609375,4048.118896484375,,,,,,,,7321,,,,,80250266,5622156,
2018-01-24,2033.06591796875,4379.06396484375,12.958219528198242,77.7165298461914,12.958219528198242,77.7165298461914,,,,8656,,,,,78890915,7091442,
2018-01-25,1924.2685546875,4339.73486328125,12.966503143310547,77.63334655761719,13.030876159667969,77.71842956542969,1.9421296119689941,1.9421296119689941,1.9421296119689941,7040,,,,,81023149,5296417,
2018-01-26,1799.25048828125,2154.23681640625,12.969236373901367,77.63334655761719,13.030876159667969,77.7165298461914,1.9421296119689941,1.9421296119689941,1.9421296119689941,3742,,,,,82923510,3233769,
2018-01-27,1904.53369140625,2817.580810546875,12.95644474029541,77.61064910888672,12.9700345993042,77.71517181396484,3.1586570739746094,12.8100004196167,0.5,5437,,,,,76725668,4970815,
2018-01-28,1957.8486328125,2654.185302734375,12.968801498413086,77.7159652709961,12.969715118408203,77.71678924560547,3.3826680183410645,11.029999732971191,0.5199999809265137,5352,,,,,78328882,5850447,
2018-01-29,2015.791015625,4632.58935546875,,,,,,,,8656,,,,,78068001,6806427,
2018-01-30,2006.8056640625,4949.0498046875,12.96650505065918,77.71778869628906,12.966592788696289,77.71802520751953,0.5,0.5,0.5,8714,,,,,76739134,6658179,
2018-01-31,1925.0205078125,2292.892333984375,12.967955589294434,77.71519470214844,12.970130920410156,77.7164306640625,1.7089171409606934,5.53000020980835,0.6299999952316284,4688,,,,,80971925,5294886,
2018-02-01,1953.9228515625,3698.849609375,12.95737361907959,77.7151870727539,12.969482421875,77.71871948242188,1.1572757959365845,4.448470592498779,0.5400000214576721,6091,,,,,80195244,5785679,
2018-02-02,2020.7862548828125,4689.12548828125,12.957893371582031,77.71597290039062,12.969386100769043,77.71694946289062,1.8021165132522583,2.5658435821533203,0.5,9040,,,,,77810218,6886896,
2018-02-03,585.266845703125,330.2850036621094,,,,,,,,707,,,,,24900537,1556326,
